DATE,Demand (MW),Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall
2024-03-02 12:00:00,639,2,9,0.61,54,12,6,3,0,3.6,0.0
2024-03-02 13:00:00,636,2,11,-0.65,45,13,6,3,0,3.6,0.0
2024-03-02 14:00:00,644,2,12,0.05,43,14,6,3,0,3.6,0.0
2024-03-02 15:00:00,661,2,12,0.01,43,15,6,3,0,3.6,0.0
2024-03-02 16:00:00,701,2,16,-0.65,32,16,6,3,0,3.6,0.0
2024-03-02 17:00:00,757,2,19,-2.25,23,17,6,3,0,5.7,0.0
2024-03-02 18:00:00,800,2,19,-2.21,23,18,6,3,0,10.3,0.0
2024-03-02 19:00:00,852,2,22,-7.25,14,19,6,3,0,6.7,0.0
2024-03-02 20:00:00,835,2,23,-6.75,13,20,6,3,0,6.2,0.0
2024-03-02 21:00:00,814,2,23,-6.709999999999999,13,21,6,3,0,11.3,0.0
2024-03-02 22:00:00,785,2,24,-13.35,7,22,6,3,0,7.7,0.0
2024-03-02 23:00:00,748,2,23,-13.95,7,23,6,3,0,9.8,0.0
2024-03-03 00:00:00,710,2,23,-13.91,7,0,7,3,0,9.8,0.0
2024-03-03 01:00:00,676,2,20,-10.65,12,1,7,3,0,2.1,0.0
2024-03-03 02:00:00,652,2,19,-11.15,12,2,7,3,0,6.2,0.0
2024-03-03 03:00:00,639,2,19,-11.11,12,3,7,3,0,6.2,0.0
2024-03-03 04:00:00,632,2,18,-8.35,15,4,7,3,0,7.2,0.0
2024-03-03 05:00:00,642,2,18,-8.95,15,5,7,3,0,4.6,0.0
2024-03-03 06:00:00,672,2,18,-8.91,15,6,7,3,0,4.6,0.0
2024-03-03 07:00:00,681,2,16,-8.95,17,7,7,3,0,2.1,0.0
2024-03-03 08:00:00,642,2,15,-8.35,19,8,7,3,0,4.1,0.0
2024-03-03 09:00:00,619,2,15,-8.309999999999999,19,9,7,3,0,4.1,0.0
2024-03-03 10:00:00,592,2,13,-9.45,20,10,7,3,0,3.6,0.0
2024-03-03 11:00:00,580,2,13,-10.05,19,11,7,3,0,2.6,0.0
2024-03-03 12:00:00,583,2,13,-10.01,19,12,7,3,0,2.6,0.0
2024-03-03 13:00:00,586,2,11,-8.95,24,13,7,3,0,3.1,0.0
2024-03-03 14:00:00,600,2,13,-8.35,21,14,7,3,0,3.6,0.0
2024-03-03 15:00:00,628,2,13,-8.309999999999999,21,15,7,3,0,3.6,0.0
2024-03-03 16:00:00,701,2,18,-11.75,12,16,7,3,0,5.7,0.0
2024-03-03 17:00:00,726,2,19,-11.15,12,17,7,3,0,7.7,0.0
2024-03-03 18:00:00,779,2,19,-11.11,12,18,7,3,0,7.7,0.0
2024-03-03 19:00:00,831,2,22,-10.65,10,19,7,3,0,9.3,0.0
2024-03-03 20:00:00,843,2,22,-10.65,10,20,7,3,0,7.2,0.0
2024-03-03 21:00:00,825,2,22,-10.61,10,21,7,3,0,9.3,0.0
2024-03-03 22:00:00,797,2,24,-10.05,10,22,7,3,0,9.3,0.0
2024-03-03 23:00:00,748,2,24,-9.45,10,23,7,3,0,9.3,0.0
2024-03-04 00:00:00,694,2,24,-9.41,10,0,1,3,0,9.3,0.0
2024-03-04 01:00:00,660,2,22,-10.05,11,1,1,3,0,8.2,0.0
2024-03-04 02:00:00,639,2,21,-9.05,12,2,1,3,0,7.7,0.0
2024-03-04 03:00:00,628,2,21,-9.41,12,3,1,3,0,7.2,0.0
2024-03-04 04:00:00,634,2,18,-9.45,15,4,1,3,0,5.1,0.0
2024-03-04 05:00:00,657,2,17,-9.45,15,5,1,3,0,5.7,0.0
2024-03-04 06:00:00,702,2,17,-9.41,15,6,1,3,0,5.7,0.0
2024-03-04 07:00:00,764,2,18,-10.05,14,7,1,3,0,8.2,0.0
2024-03-04 08:00:00,771,2,14,-8.95,19,8,1,3,0,3.1,0.0
2024-03-04 09:00:00,751,2,14,-8.91,19,9,1,3,0,4.1,0.0
2024-03-04 10:00:00,706,2,12,-7.25,26,10,1,3,0,2.6,0.0
2024-03-04 11:00:00,709,2,12,-6.15,28,11,1,3,0,0.0,0.0
2024-03-04 12:00:00,712,2,12,-6.11,28,12,1,3,0,2.1,0.0
2024-03-04 13:00:00,686,2,11,-2.85,39,13,1,3,0,2.1,0.0
2024-03-04 14:00:00,714,2,16,0.05,35,14,1,3,0,2.6,0.0
2024-03-04 15:00:00,788,2,16,0.01,35,15,1,3,0,5.1,0.0
2024-03-04 16:00:00,764,2,17,-0.65,30,16,1,3,0,5.7,0.0
2024-03-04 17:00:00,809,2,18,-1.75,26,17,1,3,0,5.7,0.0
2024-03-04 18:00:00,848,2,18,-1.7100000000000002,26,18,1,3,0,5.7,0.0
2024-03-04 19:00:00,893,2,20,-1.75,23,19,1,3,0,4.6,0.0
2024-03-04 20:00:00,903,2,21,-2.25,21,20,1,3,0,6.2,0.0
2024-03-04 21:00:00,895,2,21,-2.21,21,21,1,3,0,8.2,0.0
2024-03-04 22:00:00,859,2,22,-3.95,18,22,1,3,0,8.8,0.0
2024-03-04 23:00:00,797,2,21,-4.45,18,23,1,3,0,6.2,0.0
2024-03-05 00:00:00,746,2,21,-4.41,18,0,2,3,0,6.2,0.0
2024-03-05 01:00:00,705,2,19,-3.35,22,1,2,3,0,7.2,0.0
2024-03-05 02:00:00,685,2,18,-5.05,21,2,2,3,0,6.2,0.0
2024-03-05 03:00:00,666,2,18,-5.01,21,3,2,3,0,6.2,0.0
2024-03-05 04:00:00,709,2,17,-4.45,23,4,2,3,0,1.5,0.0
2024-03-05 05:00:00,733,2,16,-3.95,25,5,2,3,0,1.5,0.0
2024-03-05 06:00:00,750,2,16,-3.91,25,6,2,3,0,1.5,0.0
2024-03-05 07:00:00,796,2,14,-4.45,27,7,2,3,0,4.1,0.0
2024-03-05 08:00:00,790,2,14,-3.95,28,8,2,3,0,5.1,0.0
2024-03-05 09:00:00,772,2,14,-3.91,28,9,2,3,0,5.1,0.0
2024-03-05 10:00:00,729,2,12,-3.35,35,10,2,3,0,4.1,0.0
2024-03-05 11:00:00,705,2,11,-2.85,39,11,2,3,0,3.1,0.0
2024-03-05 12:00:00,706,2,11,-2.81,39,12,2,3,0,3.1,0.0
2024-03-05 13:00:00,708,2,10,-1.75,44,13,2,3,0,3.6,0.0
2024-03-05 14:00:00,711,2,12,-1.75,38,14,2,3,0,3.6,0.0
2024-03-05 15:00:00,756,2,12,-1.7100000000000002,38,15,2,3,0,3.6,0.0
2024-03-05 16:00:00,779,2,17,-1.75,27,16,2,3,0,2.6,0.0
2024-03-05 17:00:00,817,2,19,-2.85,23,17,2,3,0,6.2,0.0
2024-03-05 18:00:00,858,2,19,-2.81,23,18,2,3,0,7.2,0.0
2024-03-05 19:00:00,911,2,21,-4.45,18,19,2,3,0,3.1,0.0
2024-03-05 20:00:00,913,2,21,-5.05,17,20,2,3,0,8.2,0.0
2024-03-05 21:00:00,889,2,21,-5.01,17,21,2,3,0,8.2,0.0
2024-03-05 22:00:00,856,2,22,-5.05,16,22,2,3,0,6.2,0.0
2024-03-05 23:00:00,792,2,22,-5.65,15,23,2,3,0,7.7,0.0
2024-03-06 00:00:00,733,2,22,-5.61,16,0,3,3,0,7.7,0.0
2024-03-06 01:00:00,706,2,20,-6.75,16,1,3,3,0,4.6,0.0
2024-03-06 02:00:00,679,2,19,-6.15,18,2,3,3,0,3.6,0.0
2024-03-06 03:00:00,675,2,19,-6.11,18,3,3,3,0,3.6,0.0
2024-03-06 04:00:00,658,2,17,-5.65,21,4,3,3,0,1.5,0.0
2024-03-06 05:00:00,668,2,16,-5.05,23,5,3,3,0,2.1,0.0
2024-03-06 06:00:00,716,2,16,-5.01,23,6,3,3,0,2.1,0.0
2024-03-06 07:00:00,767,2,14,-4.45,27,7,3,3,0,1.5,0.0
2024-03-06 08:00:00,771,2,13,-4.45,29,8,3,3,0,2.6,0.0
2024-03-06 09:00:00,763,2,13,-4.41,29,9,3,3,0,2.6,0.0
2024-03-06 10:00:00,741,2,13,-4.45,30,10,3,3,0,3.1,0.0
2024-03-06 11:00:00,731,2,13,-5.05,27,11,3,3,0,4.6,0.0
2024-03-06 12:00:00,730,2,13,-5.01,28,12,3,3,0,5.1,0.0
2024-03-06 13:00:00,794,2,13,-5.05,27,13,3,3,0,3.6,0.0
2024-03-06 14:00:00,777,2,14,-4.45,27,14,3,3,0,2.6,0.0
2024-03-06 15:00:00,805,2,14,-4.41,27,15,3,3,0,5.7,0.0
2024-03-06 16:00:00,842,2,19,-5.05,19,16,3,3,0,3.6,0.0
2024-03-06 17:00:00,842,2,21,-5.65,17,17,3,3,0,5.1,0.0
2024-03-06 18:00:00,866,2,21,-5.61,17,18,3,3,0,5.1,0.0
2024-03-06 19:00:00,926,2,22,-7.25,14,19,3,3,0,7.2,0.0
2024-03-06 20:00:00,912,2,22,-7.85,13,20,3,3,0,5.7,0.0
2024-03-06 21:00:00,896,2,22,-7.81,13,21,3,3,0,5.7,0.0
2024-03-06 22:00:00,865,2,22,-10.05,11,22,3,3,0,8.8,0.0
2024-03-06 23:00:00,808,2,21,-8.95,12,23,3,3,0,4.6,0.0
2024-03-07 00:00:00,739,2,21,-8.91,12,0,4,3,0,4.6,0.0
2024-03-07 01:00:00,710,2,21,-7.25,15,1,4,3,0,7.2,0.0
2024-03-07 02:00:00,682,2,20,-6.75,16,2,4,3,0,10.3,0.0
2024-03-07 03:00:00,673,2,20,-6.709999999999999,16,3,4,3,0,10.3,0.0
2024-03-07 04:00:00,670,2,19,-6.15,18,4,4,3,0,10.3,0.0
2024-03-07 05:00:00,679,2,19,-5.05,19,5,4,3,0,8.8,0.0
2024-03-07 06:00:00,768,2,19,-5.01,19,6,4,3,0,8.8,0.0
2024-03-07 07:00:00,771,2,18,-6.75,18,7,4,3,0,3.1,0.0
2024-03-07 08:00:00,793,2,17,-8.95,16,8,4,3,0,0.0,0.0
2024-03-07 09:00:00,779,2,17,-8.91,16,9,4,3,0,2.6,0.0
2024-03-07 10:00:00,724,2,16,-8.35,18,10,4,3,0,2.1,0.0
2024-03-07 11:00:00,723,2,17,-7.85,18,11,4,3,0,6.7,0.0
2024-03-07 12:00:00,726,2,17,-7.81,18,12,4,3,0,6.7,0.0
2024-03-07 13:00:00,722,2,15,-5.65,23,13,4,3,0,0.0,0.0
2024-03-07 14:00:00,732,2,15,-5.65,23,14,4,3,0,3.6,0.0
2024-03-07 15:00:00,754,2,15,-5.61,24,15,4,3,0,5.1,0.0
2024-03-07 16:00:00,794,2,18,-6.15,19,16,4,3,0,7.7,0.0
2024-03-07 17:00:00,806,2,19,-6.75,17,17,4,3,0,8.8,0.0
2024-03-07 18:00:00,854,2,19,-6.709999999999999,17,18,4,3,0,10.8,0.0
2024-03-07 19:00:00,903,2,20,-10.05,12,19,4,3,0,8.8,0.0
2024-03-07 20:00:00,909,2,21,-11.15,10,20,4,3,0,12.4,0.0
2024-03-07 21:00:00,908,2,21,-13.95,8,21,4,3,0,12.4,0.0
2024-03-07 22:00:00,872,2,21,-12.25,10,22,4,3,0,7.7,0.0
2024-03-07 23:00:00,822,2,20,-15.05,8,23,4,3,0,12.4,0.0
2024-03-08 00:00:00,770,2,20,-15.01,8,0,5,3,0,12.4,0.0
2024-03-08 01:00:00,787,2,17,-8.35,17,1,5,3,0,9.3,0.0
2024-03-08 02:00:00,711,2,14,-3.35,30,2,5,3,0,8.8,0.0
2024-03-08 03:00:00,708,2,14,-3.31,30,3,5,3,0,8.8,0.0
2024-03-08 04:00:00,699,2,12,-1.15,39,4,5,3,0,9.3,0.0
2024-03-08 05:00:00,709,2,11,-0.65,44,5,5,3,0,6.7,0.0
2024-03-08 06:00:00,761,2,11,-0.61,44,6,5,3,0,6.7,0.0
2024-03-08 07:00:00,825,2,11,0.05,48,7,5,3,0,4.6,0.0
2024-03-08 08:00:00,813,2,10,-0.65,47,8,5,3,0,4.1,0.0
2024-03-08 09:00:00,793,2,10,-0.61,48,9,5,3,0,4.6,0.0
2024-03-08 10:00:00,753,2,9,-1.15,49,10,5,3,0,0.0,0.0
2024-03-08 11:00:00,743,2,8,-0.65,55,11,5,3,0,2.6,0.0
2024-03-08 12:00:00,743,2,8,-0.61,55,12,5,3,0,6.7,0.0
2024-03-08 13:00:00,749,2,9,-1.15,49,13,5,3,0,6.7,0.0
2024-03-08 14:00:00,756,2,10,-1.15,46,14,5,3,0,7.2,0.0
2024-03-08 15:00:00,766,2,10,-1.11,46,15,5,3,0,8.2,0.0
2024-03-08 16:00:00,790,2,13,-1.15,38,16,5,3,0,6.7,0.0
2024-03-08 17:00:00,814,2,14,-2.25,32,17,5,3,0,6.2,0.0
2024-03-08 18:00:00,838,2,14,-2.21,32,18,5,3,0,6.7,0.0
2024-03-08 19:00:00,897,2,16,-3.35,26,19,5,3,0,8.2,0.0
2024-03-08 20:00:00,907,2,16,-3.95,26,20,5,3,0,7.7,0.0
2024-03-08 21:00:00,901,2,16,-3.91,26,21,5,3,0,7.7,0.0
2024-03-08 22:00:00,879,2,17,-4.45,23,22,5,3,0,6.2,0.0
2024-03-08 23:00:00,836,2,16,-4.45,24,23,5,3,0,3.6,0.0
2024-03-09 00:00:00,806,2,16,-4.41,24,0,6,3,0,4.6,0.0
2024-03-09 01:00:00,761,2,15,-3.95,27,1,6,3,0,5.1,0.0
2024-03-09 02:00:00,741,2,13,-1.05,38,2,6,3,0,6.7,0.0
2024-03-09 03:00:00,715,2,12,0.61,46,3,6,3,0,6.7,0.0
2024-03-09 04:00:00,720,2,10,0.65,52,4,6,3,0,4.6,0.0
2024-03-09 05:00:00,741,2,9,0.05,54,5,6,3,0,2.6,0.0
2024-03-09 06:00:00,755,2,9,0.01,54,6,6,3,0,3.1,0.0
2024-03-09 07:00:00,775,2,7,-0.65,57,7,6,3,0,5.1,0.0
2024-03-09 08:00:00,782,2,7,-0.65,59,8,6,3,0,3.1,0.0
2024-03-09 09:00:00,778,2,7,-0.61,60,9,6,3,0,3.1,0.0
2024-03-09 10:00:00,741,2,6,-1.15,62,10,6,3,0,3.1,0.0
2024-03-09 11:00:00,696,2,6,-2.25,57,11,6,3,0,2.6,0.0
2024-03-09 12:00:00,674,2,6,-2.21,57,12,6,3,0,3.1,0.0
2024-03-09 13:00:00,670,2,6,-2.85,54,13,6,3,0,3.1,0.0
2024-03-09 14:00:00,672,2,6,-2.85,52,14,6,3,0,2.1,0.0
2024-03-09 15:00:00,682,2,6,-2.81,53,15,6,3,0,2.1,0.0
2024-03-09 16:00:00,706,2,9,-2.85,43,16,6,3,0,1.5,0.0
2024-03-09 17:00:00,753,2,11,-3.35,36,17,6,3,0,2.1,0.0
2024-03-09 18:00:00,799,2,11,-3.31,36,18,6,3,0,2.1,0.0
2024-03-09 19:00:00,841,2,14,-2.85,31,19,6,3,0,3.1,0.0
2024-03-09 20:00:00,857,2,14,-3.35,29,20,6,3,0,2.1,0.0
2024-03-09 21:00:00,885,2,14,-3.31,29,21,6,3,0,2.1,0.0
2024-03-09 22:00:00,826,2,16,-3.95,26,22,6,3,0,1.5,0.0
2024-03-09 23:00:00,795,2,16,-3.95,25,23,6,3,0,2.6,0.0
2024-03-10 00:00:00,764,2,16,-3.91,25,0,7,3,0,3.1,0.0
2024-03-10 01:00:00,738,2,13,-3.95,30,1,7,3,0,3.1,0.0
2024-03-10 02:00:00,718,2,12,-3.95,32,2,7,3,0,3.6,0.0
2024-03-10 03:00:00,709,2,12,-3.91,32,3,7,3,0,4.6,0.0
2024-03-10 04:00:00,709,2,10,-3.95,37,4,7,3,0,3.6,0.0
2024-03-10 05:00:00,719,2,9,-3.95,40,5,7,3,0,3.1,0.0
2024-03-10 06:00:00,745,2,9,-3.91,40,6,7,3,0,3.1,0.0
2024-03-10 07:00:00,792,2,8,-3.95,42,7,7,3,0,1.5,0.0
2024-03-10 08:00:00,724,2,7,-3.95,45,8,7,3,0,0.0,0.0
2024-03-10 09:00:00,676,2,7,-3.91,45,9,7,3,0,2.6,0.0
2024-03-10 10:00:00,639,2,6,-3.95,48,10,7,3,0,2.1,0.0
2024-03-10 11:00:00,618,2,5,-4.45,50,11,7,3,0,2.1,0.0
2024-03-10 12:00:00,608,2,5,-4.41,51,12,7,3,0,2.6,0.0
2024-03-10 13:00:00,619,2,4,-4.45,54,13,7,3,0,2.1,0.0
2024-03-10 14:00:00,610,2,6,-4.45,47,14,7,3,0,3.6,0.0
2024-03-10 15:00:00,629,2,6,-4.41,47,15,7,3,0,3.6,0.0
2024-03-10 16:00:00,672,2,12,-3.35,34,16,7,3,0,2.1,0.0
2024-03-10 17:00:00,718,2,14,-3.35,30,17,7,3,0,1.5,0.0
2024-03-10 18:00:00,772,2,14,-3.31,30,18,7,3,0,2.6,0.0
2024-03-10 19:00:00,831,2,17,-3.95,23,19,7,3,0,2.1,0.0
2024-03-10 20:00:00,849,2,18,-4.45,21,20,7,3,0,2.1,0.0
2024-03-10 21:00:00,830,2,18,-4.41,21,21,7,3,0,2.1,0.0
2024-03-10 22:00:00,792,2,19,-4.45,19,22,7,3,0,2.1,0.0
2024-03-10 23:00:00,744,2,19,-5.05,19,23,7,3,0,1.5,0.0
2024-03-11 00:00:00,706,2,19,-5.01,19,0,1,3,0,2.6,0.0
2024-03-11 01:00:00,683,2,17,-5.05,21,1,1,3,0,2.1,0.0
2024-03-11 02:00:00,678,2,16,-5.05,24,2,1,3,0,2.1,0.0
2024-03-11 03:00:00,676,2,16,-5.01,24,3,1,3,0,2.6,0.0
2024-03-11 04:00:00,695,2,13,-5.65,27,4,1,3,0,2.6,0.0
2024-03-11 05:00:00,740,2,12,-5.65,28,5,1,3,0,2.1,0.0
2024-03-11 06:00:00,800,2,12,-5.61,28,6,1,3,0,2.1,0.0
2024-03-11 07:00:00,835,2,11,-5.65,30,7,1,3,0,0.0,0.0
2024-03-11 08:00:00,836,2,9,-6.15,34,8,1,3,0,1.5,0.0
2024-03-11 09:00:00,796,2,9,-6.11,34,9,1,3,0,1.5,0.0
2024-03-11 10:00:00,766,2,9,-5.05,36,10,1,3,0,0.0,0.0
2024-03-11 11:00:00,748,2,8,-5.05,38,11,1,3,0,0.0,0.0
2024-03-11 12:00:00,730,2,8,-5.01,39,12,1,3,0,0.0,0.0
2024-03-11 13:00:00,735,2,8,-4.45,41,13,1,3,0,0.0,0.0
2024-03-11 14:00:00,749,2,11,-2.85,39,14,1,3,0,0.0,0.0
2024-03-11 15:00:00,776,2,11,-2.81,39,15,1,3,0,4.1,0.0
2024-03-11 16:00:00,805,2,15,-1.15,33,16,1,3,0,2.6,0.0
2024-03-11 17:00:00,838,2,17,-1.15,29,17,1,3,0,2.1,0.0
2024-03-11 18:00:00,867,2,17,-1.11,29,18,1,3,0,4.6,0.0
2024-03-11 19:00:00,919,2,22,-2.85,19,19,1,3,0,2.1,0.0
2024-03-11 20:00:00,922,2,22,-6.15,14,20,1,3,0,5.1,0.0
2024-03-11 21:00:00,886,2,22,-6.11,14,21,1,3,0,5.1,0.0
2024-03-11 22:00:00,836,2,23,-8.35,12,22,1,3,0,4.1,0.0
2024-03-11 23:00:00,770,2,22,-8.95,12,23,1,3,0,3.1,0.0
2024-03-12 00:00:00,720,2,22,-8.91,12,0,2,3,0,3.1,0.0
2024-03-12 01:00:00,690,2,20,-8.35,14,1,2,3,0,1.5,0.0
2024-03-12 02:00:00,693,2,18,-7.85,16,2,2,3,0,2.6,0.0
2024-03-12 03:00:00,691,2,18,-7.81,16,3,2,3,0,2.6,0.0
2024-03-12 04:00:00,709,2,17,-7.25,19,4,2,3,0,0.0,0.0
2024-03-12 05:00:00,747,2,15,-7.25,21,5,2,3,0,2.1,0.0
2024-03-12 06:00:00,851,2,15,-7.209999999999999,21,6,2,3,0,3.1,0.0
2024-03-12 07:00:00,837,2,15,-7.85,20,7,2,3,0,2.1,0.0
2024-03-12 08:00:00,794,2,15,-8.35,19,8,2,3,0,2.6,0.0
2024-03-12 09:00:00,771,2,15,-8.309999999999999,19,9,2,3,0,4.1,0.0
2024-03-12 10:00:00,748,2,14,-8.95,20,10,2,3,0,3.1,0.0
2024-03-12 11:00:00,755,2,12,-8.35,23,11,2,3,0,3.1,0.0
2024-03-12 12:00:00,729,2,12,-8.309999999999999,23,12,2,3,0,4.1,0.0
2024-03-12 13:00:00,728,2,13,-7.25,24,13,2,3,0,3.6,0.0
2024-03-12 14:00:00,746,2,17,-5.65,21,14,2,3,0,2.1,0.0
2024-03-12 15:00:00,750,2,17,-5.61,21,15,2,3,0,3.1,0.0
2024-03-12 16:00:00,789,2,21,-8.95,13,16,2,3,0,5.7,0.0
2024-03-12 17:00:00,834,2,22,-9.45,12,17,2,3,0,8.2,0.0
2024-03-12 18:00:00,868,2,22,-9.41,12,18,2,3,0,8.2,0.0
2024-03-12 19:00:00,958,2,23,-9.45,10,19,2,3,0,8.8,0.0
2024-03-12 20:00:00,930,2,24,-11.15,9,20,2,3,0,5.7,0.0
2024-03-12 21:00:00,881,2,24,-12.85,8,21,2,3,0,5.7,0.0
2024-03-12 22:00:00,843,2,24,-13.95,7,22,2,3,0,6.7,0.0
2024-03-12 23:00:00,821,2,24,-12.85,8,23,2,3,0,6.2,0.0
2024-03-13 00:00:00,744,2,24,-12.81,8,0,3,3,0,6.7,0.0
2024-03-13 01:00:00,709,2,21,-13.35,9,1,3,3,0,4.6,0.0
2024-03-13 02:00:00,693,2,22,-12.25,9,2,3,3,0,4.6,0.0
2024-03-13 03:00:00,694,2,22,-12.21,9,3,3,3,0,5.1,0.0
2024-03-13 04:00:00,705,2,19,-10.05,13,4,3,3,0,3.1,0.0
2024-03-13 05:00:00,750,2,17,-10.05,15,5,3,3,0,4.1,0.0
2024-03-13 06:00:00,798,2,17,-10.01,15,6,3,3,0,4.1,0.0
2024-03-13 07:00:00,831,2,16,-8.95,17,7,3,3,0,2.6,0.0
2024-03-13 08:00:00,806,2,13,-8.35,21,8,3,3,0,2.6,0.0
2024-03-13 09:00:00,816,2,13,-8.309999999999999,21,9,3,3,0,2.6,0.0
2024-03-13 10:00:00,721,2,13,-6.15,25,10,3,3,0,3.6,0.0
2024-03-13 11:00:00,706,2,13,-5.65,27,11,3,3,0,2.6,0.0
2024-03-13 12:00:00,713,2,13,-5.61,27,12,3,3,0,2.6,0.0
2024-03-13 13:00:00,715,2,11,-5.65,30,13,3,3,0,1.5,0.0
2024-03-13 14:00:00,735,2,16,-6.15,22,14,3,3,0,3.6,0.0
2024-03-13 15:00:00,759,2,16,-6.11,22,15,3,3,0,4.6,0.0
2024-03-13 16:00:00,803,2,19,-6.15,18,16,3,3,0,5.7,0.0
2024-03-13 17:00:00,838,2,21,-8.35,13,17,3,3,0,9.8,0.0
2024-03-13 18:00:00,878,2,21,-8.309999999999999,13,18,3,3,0,10.3,0.0
2024-03-13 19:00:00,921,2,23,-8.35,11,19,3,3,0,14.4,0.0
2024-03-13 20:00:00,922,2,24,-7.85,11,20,3,3,0,12.4,0.0
2024-03-13 21:00:00,897,2,24,-7.81,11,21,3,3,0,12.4,0.0
2024-03-13 22:00:00,839,2,24,-7.25,12,22,3,3,0,12.4,0.0
2024-03-13 23:00:00,772,2,24,-8.35,11,23,3,3,0,12.4,0.0
2024-03-14 00:00:00,736,2,24,-8.309999999999999,11,0,4,3,0,12.4,0.0
2024-03-14 01:00:00,701,2,22,-7.25,13,1,4,3,0,10.8,0.0
2024-03-14 02:00:00,689,2,21,-7.25,14,2,4,3,0,9.3,0.0
2024-03-14 03:00:00,689,2,21,-7.209999999999999,14,3,4,3,0,9.3,0.0
2024-03-14 04:00:00,698,2,19,-6.15,17,4,4,3,0,6.7,0.0
2024-03-14 05:00:00,723,2,17,-1.75,27,5,4,3,0,4.6,0.0
2024-03-14 06:00:00,787,2,17,-1.7100000000000002,27,6,4,3,0,6.7,0.0
2024-03-14 07:00:00,810,2,16,-2.85,28,7,4,3,0,3.1,0.0
2024-03-14 08:00:00,795,2,14,-2.25,32,8,4,3,0,3.1,0.0
2024-03-14 09:00:00,778,2,14,-2.25,32,9,4,3,0,4.1,0.0
2024-03-14 10:00:00,751,2,13,-2.25,35,10,4,3,0,3.1,0.0
2024-03-14 11:00:00,743,2,13,-2.25,34,11,4,3,0,2.6,0.0
2024-03-14 12:00:00,727,2,13,-2.21,34,12,4,3,0,5.1,0.0
2024-03-14 13:00:00,743,2,9,-2.25,44,13,4,3,0,3.1,0.0
2024-03-14 14:00:00,752,2,11,-1.75,41,14,4,3,0,4.1,0.0
2024-03-14 15:00:00,776,2,11,-1.7100000000000002,41,15,4,3,0,4.1,0.0
2024-03-14 16:00:00,838,2,17,-1.75,28,16,4,3,0,0.0,0.0
2024-03-14 17:00:00,883,2,18,-1.75,26,17,4,3,0,1.5,0.0
2024-03-14 18:00:00,896,2,18,-1.7100000000000002,26,18,4,3,0,2.6,0.0
2024-03-14 19:00:00,926,2,21,-3.95,19,19,4,3,0,5.7,0.0
2024-03-14 20:00:00,937,2,22,-3.95,18,20,4,3,0,5.1,0.0
2024-03-14 21:00:00,896,2,22,-3.91,18,21,4,3,0,5.1,0.0
2024-03-14 22:00:00,828,2,23,-5.65,14,22,4,3,0,1.5,0.0
2024-03-14 23:00:00,776,2,23,-6.75,13,23,4,3,0,4.1,0.0
2024-03-15 00:00:00,726,2,23,-6.709999999999999,13,0,5,3,0,4.1,0.0
2024-03-15 01:00:00,704,2,21,-7.25,15,1,5,3,0,1.5,0.0
2024-03-15 02:00:00,767,2,20,-6.75,16,2,5,3,0,3.6,0.0
2024-03-15 03:00:00,677,2,20,-6.709999999999999,16,3,5,3,0,3.6,0.0
2024-03-15 04:00:00,680,2,22,-5.65,15,4,5,3,0,5.1,0.0
2024-03-15 05:00:00,713,2,19,-5.05,19,5,5,3,0,2.6,0.0
2024-03-15 06:00:00,763,2,19,-5.01,19,6,5,3,0,2.6,0.0
2024-03-15 07:00:00,780,2,18,-5.05,20,7,5,3,0,10.8,0.0
2024-03-15 08:00:00,782,2,16,-1.75,29,8,5,3,0,6.7,0.0
2024-03-15 09:00:00,754,2,15,-0.61,34,9,5,3,0,6.7,0.0
2024-03-15 10:00:00,730,2,13,0.65,43,10,5,3,0,4.6,0.0
2024-03-15 11:00:00,715,2,12,1.15,48,11,5,3,0,7.2,0.0
2024-03-15 12:00:00,690,2,12,1.11,48,12,5,3,0,7.2,0.0
2024-03-15 13:00:00,701,2,10,1.75,56,13,5,3,0,7.2,0.0
2024-03-15 14:00:00,694,2,12,2.25,52,14,5,3,0,6.2,0.0
2024-03-15 15:00:00,726,2,12,2.21,52,15,5,3,0,7.2,0.0
2024-03-15 16:00:00,744,2,15,2.25,42,16,5,3,0,8.2,0.0
2024-03-15 17:00:00,782,2,16,2.25,39,17,5,3,0,7.7,0.0
2024-03-15 18:00:00,827,2,16,2.21,39,18,5,3,0,7.7,0.0
2024-03-15 19:00:00,880,2,18,1.15,33,19,5,3,0,10.3,0.0
2024-03-15 20:00:00,894,2,18,1.75,34,20,5,3,0,10.3,0.0
2024-03-15 21:00:00,881,2,18,1.7100000000000002,34,21,5,3,0,10.3,0.0
2024-03-15 22:00:00,840,2,17,1.15,35,22,5,3,0,9.8,0.0
2024-03-15 23:00:00,794,2,15,1.15,39,23,5,3,0,7.7,0.0
2024-03-16 00:00:00,756,2,15,1.11,39,0,6,3,0,7.7,0.0
2024-03-16 01:00:00,731,2,12,1.15,48,1,6,3,0,6.2,0.0
2024-03-16 02:00:00,712,2,11,1.15,52,2,6,3,0,7.2,0.0
2024-03-16 03:00:00,696,2,11,1.11,52,3,6,3,0,7.2,0.0
2024-03-16 04:00:00,716,2,9,1.75,59,4,6,3,0,5.7,0.0
2024-03-16 05:00:00,706,2,9,1.75,61,5,6,3,0,3.6,0.0
